Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Shown on Collection Page (product.metafields.custom.shown_on_collection_page),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color Family (product.metafields.product.color_family),Style Family (product.metafields.product.style_name),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,generated_tags
daisy-wallet-sky-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Sky_2.png?v=1750177003,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-green,Daisy Wallet,"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-metallic-green"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting pink zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Metallic Green,,,,,,,,DAIS-MGR,107.728187875,shopify,continue,manual,110.0,,True,True,,,,,'35153131,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicGreen_1.png?v=1749063095,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,True,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicGreen_1.png?v=1749063095,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Dot_Misc_2_1.png?v=1750177034,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicGreen_3.png?v=1750177034,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicGreen_2.png?v=1750177034,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-kelly-green,Daisy Wallet,"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-kelly-green"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting light pink zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Kelly Green,,,,,,,,DAIS-KGR,113.3980925,shopify,continue,manual,110.0,,True,True,,,,,'33645803,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_KellyGreen_1_2.png?v=1750177117,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_KellyGreen_1_2.png?v=1750177117,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-kelly-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_KG_Claire.png?v=1750177117,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-kelly-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_KellyGreen_3_1.png?v=1750177117,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-kelly-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_KellyGreen_2.png?v=1750177117,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-lemon,Daisy Wallet,"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-lemon"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting pink zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Lemon,,,,,,,,DAIS-LEM,136.077711,shopify,continue,manual,110.0,,True,True,,,,,'32990443,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Lemon_1.png?v=1749669608,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Lemon_1.png?v=1749669608,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Lemon_Open.png?v=1750177216,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Lemon_2.png?v=1750177214,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-purple,Daisy Wallet,"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-metallic-purple"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting light pink zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Metallic Purple,,,,,,,,DAIS-MPR,133.2427586875,shopify,continue,manual,110.0,,True,True,,,,,'31974635,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPurple_1.png?v=1749063347,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,True,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPurple_1.png?v=1749063347,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Rainbow_Misc_d5e562ca-02b7-4850-98a4-89be69b12fac.png?v=1750177283,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPurple_3.png?v=1750177283,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPurple_2.png?v=1750177283,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-pink,Daisy Wallet,"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-pink"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting light pink zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Pink,,,,,,,,DAIS-PNK,121.9029494375,shopify,continue,manual,110.0,,True,True,,,,,'31220971,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Pink_1.png?v=1749064112,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,False,,Pink,,,pink,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Pink_1.png?v=1749064112,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Rainbow_Misc_1.png?v=1750177315,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Pink_3.png?v=1750177311,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Pink_2.png?v=1750177311,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-rose-gold,Daisy Wallet (PCM ONLY),"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-rose-gold"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting coral zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",False,Title,Rose Gold,,,,,,,,DAIS-RSG,99.2233309375,shopify,continue,manual,110.0,,True,True,,,,,'30958827,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_RoseGold_1_647e91df-1c17-4c44-be3c-b18a82a3e3a0.png?v=1749063504,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_RoseGold_1_647e91df-1c17-4c44-be3c-b18a82a3e3a0.png?v=1749063504,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Wh_Rsg_Cha_Nat_1_93e7d16e-66eb-4e4a-b4a1-edfb99fe129c.png?v=1750177401,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_RoseGold_3_e79154d1-7e7a-4282-a0fb-a0f65e63c5f3.png?v=1750177401,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_RoseGold_2_0895c33a-2ca5-4059-bb3b-1cf4ca4db660.png?v=1750177401,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-pink,Daisy Wallet (temporary - do not order),"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-metallic-pink"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting mint green zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",False,Title,Metallic Pink,,,,,,,,DAIS-MPNK,110.5631401875,shopify,continue,manual,110.0,,True,True,,,,,'30598379,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPink_1.png?v=1749063593,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPink_1.png?v=1749063593,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Rainbow_Misc_e590114c-44a6-4a63-a002-f57a9ab14e6b.png?v=1750177433,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPink_3.png?v=1750177433,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-metallic-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_MetallicPink_2.png?v=1750177433,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
daisy-wallet-turmeric,Daisy Wallet (PCM ONLY),"<p>Say hello to Daisy—our large wallet that’s equal parts fun and functional.</p>
<p><meta charset=""utf-8"">Featuring our signature scalloped edge, a bold contrasting interior zipper, and a D-ring made for pairing with our <a href=""https://gladandyoungstudio.com/collections/wristlet-strap"">wristlet strap</a>, this wallet is ready for anything. It’s roomy enough to carry as a clutch for a night out, but slim enough to toss into your everyday bag. Available in a rainbow of joyful colors to mix, match, and make your own. </p>
<p>If you need something a more compact, check out our <a href=""https://gladandyoungstudio.com/products/dot-wallet-turmeric"">Dot Wallet</a>.  </p>
<p> </p>
<p><strong>Features:</strong></p>
<ul>
<li>Full grain chrome tanned leather</li>
<li>4 standard card slots (holds 4-12 cards)</li>
<li>Contrasting lavender zipper</li>
<li>D-ring</li>
</ul>
<p><meta charset=""utf-8""><span data-sheets-root=""1""><strong>Dimensions:</strong></span></p>
<ul>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">External Dimensions - 7.75"" x 4.5""</span></li>
<li><span data-sheets-root=""1"">Rear pocket 7"" x 4""</span></li>
<li><span data-sheets-root=""1""><meta charset=""utf-8"">Zipper pocket 4” deep with zipper opening of 6”</span></li>
</ul>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",False,Title,Turmeric,,,,,,,,DAIS-TUR,167.2621864375,shopify,continue,manual,110.0,,True,True,,,,,'27714795,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Turmeric_1.png?v=1748369935,1.0,,False,Daisy Wallet | Glad & Young Studio,,2668.0,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Daisy_Turmeric_1.png?v=1748369935,oz,,25.85,active,"[""leather-wallet"", ""chrome-tanned"", ""full-grain"", ""zipper-closure"", ""evening-bag""]"
